PageRank,author,title,year
5.705210936547826e-05,MuellnerS. Richard,['DEVELOPMENT OF URINARY CONTROL IN CHILDREN'],1960
5.705210936547826e-05,"SillénU.,HellströmA.L.,HolmdahlG.,SölsnesE.",['The voiding pattern in infants with dilating reflux'],2008
5.705210936547826e-05,"HOLMDAHLG.,HANSONE.,HANSONM.,HELLSTROMA.-L.,SILLENU.,SOLSNESE.",['FOUR-HOUR VOIDING OBSERVATION IN YOUNG BOYS WITH POSTERIOR URETHRAL VALVES'],1998
5.705602003230962e-05,"JossoNathalie,NezelofChristian,PiconRégine,de GrouchyJean,DrayFernand,RappaportRaphaël","['Gonadoblastoma in gonadal dysgenesis: A report of two cases with 46,XY/45,X mosaicism']",1969
5.705602003230962e-05,"BoczkowskiKrzysztof,TeterJerzy,TomaszewsaHanna,PhilipJohn",['GONADOBLASTOMA (GONOCYTOMA III) IN A BOY WITH XO/XY MOSAICISM'],2009
5.706211669226554e-05,"ThomasIoan Talfryn,SmithDavid W.","[""Oligohydramnios, cause of the nonrenal features of Potter's syndrome, including pulmonary hypoplasia""]",1974
5.7064999823095675e-05,"PontariMichel A.,KeatingMichael,KellyMary,DyroFrances,BauerStuart B.",['Retained Sacral Function in Children with High Level Myelodysplasia'],1995
5.7064999823095675e-05,"KroovandR. Lawrence,BellWilliam,HartLois J.,BenfieldKamron Y.",['The Effect of Back Closure on Detrusor Function in Neonates with Myelomeningocele'],1990
5.7064999823095675e-05,"BauerStuart B.,LabibKamal B.,DieppaRenan A.,RetikAlan B.",['Urodynamic evaluation of boy with myelodysplasia and incontinence stuart'],1977
5.7064999823095675e-05,"McGuireEdward J.,WoodsideJeffrey R.,BordenThomas A.,WeissRobert M.",['Prognostic Value of Urodynamic Testing in Myelodysplastic Patients'],1981
5.706593137195906e-05,"DreyEleanor A.,KangMi-Suk,McFarlandWilli,DarneyPhilip D.",['Improving the Accuracy of Fetal Foot Length to Confirm Gestational Duration'],2005
5.7084840310865566e-05,"DenesFrancisco T.,CocuzzaMarcelo A.S.,Schneider-MonteiroEdison D.,SilvaFrederico A.Q.,CostaElaine M.F.,MendoncaBerenice B.,ArapSami",['The laparoscopic management of intersex patients: the preferred approach'],2005
5.7090105971746376e-05,"BashambooAnu,Ferraz-de-SouzaBruno,LourençoDiana,LinLin,SebireNeil J.,MontjeanDebbie,Bignon-TopalovicJoelle,MandelbaumJacqueline,SiffroiJean-Pierre,Christin-MaitreSophie,RadhakrishnaUppala,RoubaHassan,RavelCelia,SeelerJacob,AchermannJohn C.,McElreaveyKen",['Human Male Infertility Associated with Mutations in NR5A1 Encoding Steroidogenic Factor 1'],2010
5.7098805624812996e-05,"HughesdonP. E.,KumarasamyT.",['Mixed germ cell tumours (gonadoblastomas) in normal and dysgenetic gonads'],1970
5.71048279636882e-05,"SpeiserPhyllis W,ArltWiebke,AuchusRichard J,BaskinLaurence S,ConwayGerard S,MerkeDeborah P,Meyer-BahlburgHeino F L,MillerWalter L,MuradM Hassan,OberfieldSharon E,WhitePerrin C",['Congenital Adrenal Hyperplasia Due to Steroid 21-Hydroxylase Deficiency: An Endocrine Society* Clinical Practice Guideline'],2018
5.7118695022424044e-05,"GearhartJohn P.,LinhardHelen R.,BerkovitzGary D.,JeffsRobert D.,BrownTerry R.",['Androgen Receptor Levels and 5α-Reductase Activities in Preputial Skin and Chordee Tissue of Boys with Isolated Hypospadias'],1988
5.71204593983245e-05,"EhrhardtAnke A.,Meyer-BahlburgHeino F. L.",['Effects of Prenatal Sex Hormones on Gender-Related Behavior'],1981
5.712139787928946e-05,"van der ZandenL.F.M.,van RooijI.A.L.M.,FeitzW.F.J.,FrankeB.,KnoersN.V.A.M.,RoeleveldN.",['Aetiology of hypospadias: a systematic review of genes and environment'],2012
5.713145028287664e-05,"CallensNina,De CuypereGriet,De SutterPetra,MonstreyStan,WeyersSteven,HoebekePiet,CoolsMartine",['An update on surgical and non-surgical treatments for vaginal hypoplasia'],2014
5.714896732414311e-05,"DessantiAntonio,RigamontiWaifro,MerullaVittorio,FalchettiDiego,CacciaGuido",['Autologous Buccal Mucosa Graft for Hypospadias Repair: An Initial Report'],1992
5.714896732414311e-05,"BürgerRainer A.,MüllerStefan C.,El-DamanhouryHamada,TschakaloffAlexander,RiedmillerHubertus,HohenfellnerR.",['The Buccal Mucosal Graft For Urethral Reconstruction: A Preliminary Report'],1992
5.7149273823635523e-05,"MüllerJørn,RitzénE. Martin,IvarssonSten-A.,Rajpert-De MeytsEwa,NorjavaaraEnsio,SkakkebækNiels E.","['Management of Males with 45,X/46,XY Gonadal Dysgenesis']",1999
5.7149757767912076e-05,"BourneAleckW.,BurnJ.H.",['THE SYNERGISTIC ACTION OF ŒSTRIN AND PITUITARY EXTRACT ON THE ISOLATED UTERUS.'],1928
5.7149757767912076e-05,LloydSybil,['The vascular responses of the rat during the reproductive cycle'],1959
5.7149757767912076e-05,KnoxG.,['The Incidence of Inguinal Hernia in Newcastle Children'],1959
5.7149757767912076e-05,"ByromF.B.,PrattO.E.",['OXYTOCIN AND RENAL CORTICAL NECROSIS'],1959
5.7149757767912076e-05,LloydSybil,['Changes in the vascular responses of the rat during pregnancy'],1959
5.715937684831778e-05,"OtaHirotaka,TanakaJun-ichi,MurakamiMasayo,MurataMasanori,FukudaJun,TanakaToshinobu,AndohHideaki,KoyamaKenji",['Laparoscopy-assisted Ruge procedure for the creation of a neovagina in a patient with Mayer-Rokitansky-Küster-Hauser syndrome'],2000
5.717079903442773e-05,"SävendahlLars,DavenportMarsha L.",['Delayed diagnoses of Turner’s syndrome: Proposed guidelines for change'],2000
5.71728971720736e-05,"HurwitzRichard S.,WoodhouseC.R.J.,RansleyP.",['The Anatomical Course of the Neurovascular Bundles in Epispadias'],1986
5.721114138440423e-05,"MüllerUlrich,LalandeMarc,DonlonTim,LattSamuel A.",['Moderately repeated DNA sequences specific for the short arm of the human Y chromosome are present in XX males and reduced in copy number in an XY female'],1986
5.7213762967189274e-05,"BryanP J,CaldamoneA A,MorrisonS C,YulishB S,OwensR",['Ultrasound findings in the adreno-genital syndrome (congenital adrenal hyperplasia).'],1988
5.722118382903964e-05,DuckettJohn W.,['Transverse Preputial Island Flap Technique for Repair of Severe Hypospadias'],1980
5.72228029293442e-05,"MillerF H,WhitneyW S,FitzgeraldS W,MillerE I",['Seminomas complicating undescended intraabdominal testes in patients with prior negative findings from surgical exploration.'],1999
5.72228029293442e-05,JordanGerald H.,['Laparoscopic management of the undescended testicle'],2001
5.72228029293442e-05,"LoriganJames G.,ShirkhodaAli,DexeusFrancisco H.",['CT and MR imaging of malignant germ cell tumor of the undescended testis'],1989
5.72228029293442e-05,"BatataMA,WhitmoreWF,HilarisBS,TokitaN,GrabstaldH",['Cancer of the undescended or maldescended testis'],1976
5.722624499438933e-05,"J.Assump&#x000E7;&#x000E3;o,C.Benedetti,A.Maciel-Guerra,G.Guerra,M.Baptista,M.Scolfaro,MelloM. de","['Novel mutations affecting SRY DNA-binding activity: the HMG box N65H associated with 46,XY pure gonadal dysgenesis and the familial non-HMG box R30I associated with variable phenotypes']",2002
5.7227981244086675e-05,HendrenW. Hardy,['The Genetic Male With Absent Penis and Urethrorectal Communication: Experience With 5 Patients'],1997
5.722825784284782e-05,GlenisterT. W.,['A CONSIDERATION OF THE PROCESSES INVOLVED IN THE DEVELOPMENT OF THE PREPUCE IN MAN'],1956
5.7229070101094e-05,WILSONJEAN D.,['Testosterone Uptake by the Urogenital Tract of the Rabbit Embryo'],1973
5.723431071811317e-05,"McElreaveyK,VilainE,BarbauxS,FuquaJ S,FechnerP Y,SouleyreauN,Doco-FenzyM,GabrielR,QuereuxC,FellousM,BerkovitzG D","[""Loss of sequences 3' to the testis-determining gene, SRY, including the Y pseudoautosomal boundary associated with partial testicular determination.""]",1996
5.7235764395639725e-05,"ChoiH K,ChoK S,LeeH W,KimK S",['MR imaging of intersexuality.'],1998
5.7239635603667434e-05,"HagenfeldtK.,JansonP.O.,HolmdahlG.,FalhammarH.,FilipssonH.,FrisenL.,ThorenM.,NordenskjoldA.",['Fertility and pregnancy outcome in women with congenital adrenal hyperplasia due to 21-hydroxylase deficiency'],2008
5.7239886339135996e-05,error,error,
5.7245814831732806e-05,"BiancoBianca,LipayMônica,GuedesAlexis,OliveiraKelly,VerreschiIeda T. N.",['SRY Gene Increases the Risk of Developing Gonadoblastoma and/or Nontumoral Gonadal Lesions in Turner Syndrome'],2009
5.7253346704027184e-05,ZuckerKenneth J,['Intersexuality and Gender Identity Differentiation'],2002
5.72881105152685e-05,"HyamsJeffrey,MarkowitzJames,TreemWilliam,DavisPatricia,GrancherKathy,DaumFredric",['Characterization of Hepatic Abnormalities in Children with Inflammatory Bowel Disease'],1995
5.7292782727810335e-05,"MarklandColin,HastingsDonald",['Vaginal Reconstruction Using Cecal and Sigmoid Bowel Segments in Transsexual Patients'],1974
5.729292720055739e-05,"MürsetG.,ZachmannM.,PraderA.,Fischer].,LabhartA.",['MALE EXTERNAL GENITALIA OF A GIRL CAUSED BY A VIRILIZING ADRENAL TUMOUR IN THE MOTHER'],1970
5.729925382817878e-05,"ReindollarRichard H.,Rogers ByrdJ.,McDonoughPaul G.",['Delayed sexual development: A study of 252 patients'],1981
5.7301684998758995e-05,"GRINOPLACIDO B.,ISIDRO-GUTIERREZROSARIO F.,GRIFFINJAMES E.,WILSONJEAN D.",['Androgen Resistance Associated With a Qualitative Abnormality of the Androgen Receptor and Responsive to High Dose Androgen Therapy*'],1989
5.7306811419763516e-05,HurwitzRichard S.,"['Feminizing Surgery for Disorders of Sex Development: Evolution, Complications, and Outcomes']",2011
5.73120161692266e-05,"VanderBrinkBrian A.,RinkRichard C.,CainMark P.,KaeferMartin,MeldrumKirstan K.,MisseriRosalia,KarmazynBoaz",['Does Preoperative Genitography in Congenital Adrenal Hyperplasia Cases Affect Surgical Approach to Feminizing Genitoplasty?'],2010
5.7313335547467116e-05,"SimpsonJoeLeigh,BlagowidowNatalie,MartinAliceO.","['XY gonadal dysgenesis: Genetic heterogeneity based upon clinical observations, H-Y antigen status and segregation analysis']",1981
5.731638997614794e-05,"BlanchetPierre,DalozePierre,LesageRobert,PapasSaid,Van CampenhoutJacques",['XY gonadal dysgenesis with gonadoblastoma discovered after kidney transplantation'],1977
5.733255000484253e-05,"KöhlerBirgit,LinLin,MazenInas,CetindagCigdem,BiebermannHeike,AkkurtIlker,RossiRainer,HiortOlaf,GrütersAnnette,AchermannJohn C","['The spectrum of phenotypes associated with mutations in steroidogenic factor 1 (SF-1, NR5A1, Ad4BP) includes severe penoscrotal hypospadias in 46,XY males without adrenal insufficiency']",2009
5.733762636096952e-05,"FRENCHFRANK S.,VAN WYKJUDSON J.,BAGGETTBILLY,EASTERLINGWILLIAM E.,TALBERTLUTHER M.,JOHNSTONROSS F.,FORCHIELLIENRICO,DEYARUN C.",['Further Evidence of a Target Organ Defect in the Syndrome of Testicular Feminization1'],1966
5.733792910139045e-05,"WolfeJ.,DarlingS.M.,EricksonR.P.,CraigI.W.,BuckleV.J.,RigbyP.W.J.,WillardH.F.,GoodfellowP.N.",['Isolation and characterization of an alphoid centromeric repeat family from the human Y chromosome'],1985
5.7338603695733485e-05,"TanJiann-an,JosephDavid R.,QuarmbyValerie E.,LubahnDennis B.,SarMadhabananda,FrenchFrank S.,WilsonElizabeth M.","['The Rat Androgen Receptor: Primary Structure, Autoregulation of its Messenger Ribonucleic Acid, and Immunocytochemical Localization of the Receptor Protein']",1988
5.734076262010238e-05,"McLarenAnne,SimpsonElizabeth,TomonariKyuhei,ChandlerPhillip,HoggHeather",['Male sexual differentiation in mice lacking H–Y antigen'],1984
5.7340898171694425e-05,"MaimounLaurent,PhilibertPascal,CammasBenoit,AudranFrançoise,BouchardPhilippe,FenichelPatrick,CartignyMaryse,PienkowskiCatherine,PolakMichel,SkordisNicos,MazenInas,OcalGonul,BerberogluMerih,ReynaudRachel,BaumannClarisse,CabrolSylvie,SimonDominique,Kayemba-Kay'sKabangu,De KerdanetMarc,KurtzFrançois,LeheupBruno,HeinrichsClaudine,TenoutasseSylvie,Van VlietGuy,GrütersAnnette,EuniceMarumudi,AmminiAriachery C.,HafezMona,HochbergZe'ev,EinaudiSylvia,Al MawlawiHoria,del Valle NuñezCristóbal J.,ServantNadège,LumbrosoSerge,ParisFrançoise,SultanCharles","['Phenotypical, Biological, and Molecular Heterogeneity of 5α-Reductase Deficiency: An Extensive International Experience of 55 Patients']",2011
5.7343462424361386e-05,"DiamondAB,MengCH,KodroffM,GoldmanSM",['Testicular venography in the nonpalpable testis'],1977
5.734496459135971e-05,"Meyer-BahlburgHeino F. L.,DolezalCurtis,BakerSusan W.,EhrhardtAnke A.,NewMaria I.",['Gender Development in Women with Congenital Adrenal Hyperplasia as a Function of Disorder Severity'],2006
5.7345014434885525e-05,"ChaoY.-C.,HumphreysS.,PenfieldW.",['A New Method of preventing Adhesions. The Use of Amnioplastin after Craniotomy'],1940
5.7345014434885525e-05,"UngerMartin G.,RobertsMohini",['Lyophilised amniotic membranes on graft donor sites'],1976
5.7345014434885525e-05,STERNMAXIMILIAN,"['THE GRAFTING OF PRESERVED AMNIOTIC MEMBRANE TO BURNED AND ULCERATED SURFACES, SUBSTITUING SKIN GRAFTS']",1913
5.735421993933212e-05,"GreenStephen,WalterPhilippe,KumarVijay,KrustAndrée,BornertJean-Marc,ArgosPatrick,ChambonPierre","['Human oestrogen receptor cDNA: sequence, expression and homology to v-erb-A']",1986
5.7358701859896335e-05,"HembreeWylie C.,Cohen-KettenisPeggy,Delemarre-van de WaalHenriette A.,GoorenLouis J.,MeyerWalter J.,SpackNorman P.,TangprichaVin,MontoriVictor M.",['Endocrine Treatment of Transsexual Persons:An Endocrine Society Clinical Practice Guideline'],2009
5.73727151554426e-05,"HwangWen-yi,ChangTi-sheng,SunPo,ChungTze-hwa",['Vaginal Reconstruction Using Labia Minora Flaps in Congenital Total Absence'],1985
5.737539029647228e-05,"SWERDLOWA. J.,HERMONC.,JACOBSP. A.,ALBERMANE.,BERALV.,DAKERM.,FORDYCEA.,YOUINGSS.",['Mortality and cancer incidence in persons with numerical sex chromosome abnormalities: a cohort study'],2001
5.737566633772691e-05,AllenLisa,['Opinion One: A Case for Delayed Gonadectomy'],2009
5.7377183505139635e-05,"BertelloniSilvano,BaroncelliGiampiero I.,FedericoGiovanni,CappaMarco,LalaRoberto,SaggeseGiuseppe",['Altered Bone Mineral Density in Patients with Complete Androgen Insensitivity Syndrome'],1998
5.737842264443272e-05,"HarrisonMichael R.,GolbusMitchell S.,FillyRoy A.,AndersonRobert L.,FlakeAlan W.,RosenMark,HuffRobert W.",['Fetal hydronephrosis: Selection and surgical repair'],1987
5.73798648940877e-05,"LipsteinEllen A.,DoddsCassandra M.,BrittoMaria T.",['Real Life Clinic Visits Do Not Match the Ideals of Shared Decision Making'],2014
5.73852127292063e-05,"OesterlingJoseph E.,JeffsRobert D.",['The Importance of a Successful Initial Bladder Closure in the Surgical Management of Classical Bladder Exstrophy: Analysis of 144 Patients Treated at the Johns Hopkins Hospital Between 1975 and 1985'],1987
5.743306722193191e-05,"KoopmanPeter,GubbayJohn,CollignonJérôme,Lovell-BadgeRobin",['Zfy gene expression patterns are not compatible with a primary role in mouse sex determination'],1989
5.743837024212021e-05,"McDonoughPaul G.,Rogers ByrdJ.,ThoPhung Thi,MaheshVirendra B.",['Phenotypic and Cytogenetic Findings in Eighty-Two Patients with Ovarian Failure—Changing Trends'],1977
5.744746185948601e-05,"JossoNathalie,Fortier-BeaulieuM.,FauréC.",['GENITOGRAPHY IN INTERSEXUAL STATES'],1969
5.745581620871109e-05,YangWen-Horng,['Yang Needle Tunneling Technique in Creating Antireflux and Continent Mechanisms'],1993
5.746429360474997e-05,KarkazisKatrina,['Fixing Sex'],2008
5.746952047616931e-05,FischerDavid,"[""Capturing the Patient's View of Change as a Clinical Outcome Measure""]",1999
5.746952047616931e-05,"KubbaHaytham,SwanIain R. C.,GatehouseStuart","[""The Glasgow Children's Benefit Inventory: A New Instrument for Assessing Health-Related Benefit after an Intervention""]",2004
5.746952047616931e-05,"GabalskiEdward C.,MattucciKenneth F.,SetzenMichael,MoleskiPatricia",['Ambulatory Tonsillectomy and Adenoidectomy'],1996
5.746952047616931e-05,PalD K,['Quality of life assessment in children: a review of conceptual and methodological issues in multidimensional health status measures.'],1996
5.747646438851392e-05,"JOHNSONNICHOLAS,BATCHELORANDREW,LILFORDRICHARD JAMES",['Experience with tissue expansion vaginoplasty'],1991
5.7484343149703416e-05,"WiktorAnne E.,Van DykeDaniel L.",['Detection of low level sex chromosome mosaicism in Ullrich–Turner syndrome patients'],2005
5.748799461194856e-05,Nihoul-FékétéClaire,['Surgical management of the intersex patient: an overview in 2003'],2004
5.748829443833099e-05,"PaickJ.-S.,DonatucciCraig F.,LueTome",['Anatomy of cavernous nerves distal to prostate: microdissection study in adult male cadavers'],1993
5.751442032328355e-05,"FoudilaT.,Soderstrom-AnttilaV.,HovattaO.","[""Turner's syndrome and pregnancies after oocyte donation""]",1999
5.752082403627313e-05,"ISHIITOMOHIRO,SASAKIGORO,HASEGAWATOMONOBU,SATOSEIJI,MATSUONOBUTAKE,OGATATSUTOMU",['TESTOSTERONE ENANTHATE THERAPY IS EFFECTIVE AND INDEPENDENT OF SRD5A2 AND AR GENE POLYMORPHISMS IN BOYS WITH MICROPENIS'],2004
5.752091996509121e-05,"WilliUlrich,TrevesS.",['Radionuclide voiding cystography'],1983
5.752091996509121e-05,"DwoskinJoseph Y.,PerlmutterAlan D.",['Vesicoureteral Reflux in Children: A Computerized Review'],1973
5.752091996509121e-05,"DuckettJohn W.,BellingerMark F.",['A Plea for Standardized Grading of Vesicoureteral Reflux'],1982
5.752091996509121e-05,"ColodnyArnold H.,LebowitzRobert L.",['A plea for grading vesicoureteric reflux'],1974
5.752091996509121e-05,"BergerRobert M.,MaizelsMax,MoranGeorge C.,ConwayJames J.,FirlitCasimir F.",['Bladder Capacity (Ounces) Equals Age (years) Plus 2 Predicts Normal Bladder Capacity and Aids in Diagnosis of Abnormal Voiding Patterns'],1983
5.752223715565584e-05,AtkinN B,['High Chromosome Numbers of Seminomata and Malignant Teratomata of the Testis: A Review of Data on 103 Tumours'],1973
5.752223715565584e-05,"SkakkebækNiels E.,BerthelsenJørgen G.,VisfeldtJakob.",['Clinical aspects of testicular carcinoma-in-situ'],1981
5.7525312228174456e-05,McDonoughPaul G,"['In syndromes of confused gonads, height can be important!']",2003
5.753271380526834e-05,"ArrizaJeffrey L.,WeinbergerCary,CerelliGail,GlaserTom M.,HandelinBarbara L.,HousmanDavid E.,EvansRonald M.",['Cloning of Human Mineralocorticoid Receptor Complementary DNA: Structural and Functional Kinship with the Glucocorticoid Receptor'],1987
5.753448639880686e-05,"TherrellBradford L.,BerenbaumSheri A.,Manter-KapankeValerie,SimmankJennifer,KormanKristina,PrenticeLinda,GonzalezJose,GunnSheila",['Results of Screening 1.9 Million Texas Newborns for  21-Hydroxylase-Deficient Congenital Adrenal Hyperplasia'],1998
5.7540102600231826e-05,"PetersonRalph E.,Imperato-McGinleyJulianne,GautierTeofilo,SturlaErasmo",['Male pseudohermaphroditism due to steroid 5α-reductase deficiency'],1977
5.7546846016164115e-05,"CameronFergus J.,SinclairAndrew H.",['Mutations inSRY andSOX9: Testis-determining genes'],1997
5.755262526497069e-05,"SCHOBERJUSTINE M.,CARMICHAELPOLLY A.,HINESMELISSA,RANSLEYPHILIP G.",['THE ULTIMATE CHALLENGE OF CLOACAL EXSTROPHY'],2002
